lat,lon,country
60.64,10.42,Norway
60.64,10.5,Norway
60.64,10.59,Norway
60.64,10.67,Norway
60.64,10.76,Norway
60.64,10.84,Norway
60.64,10.93,Norway
60.64,11.01,Norway
60.64,11.1,Norway
60.64,11.18,Norway
60.64,11.27,Norway
60.64,11.35,Norway
60.64,11.44,Norway
60.64,11.52,Norway
60.64,11.61,Norway
60.64,11.69,Norway
60.64,11.78,Norway
60.64,11.86,Norway
60.64,11.95,Norway
60.64,12.03,Norway
60.64,12.12,Norway
60.64,12.2,Norway
60.64,12.29,Norway
60.64,12.37,Norway
60.64,12.46,Norway
60.68,4.81,Norway
60.68,4.89,Norway
60.68,4.98,Norway
60.68,5.06,Norway
60.68,5.15,Norway
60.68,5.23,Norway
60.68,5.32,Norway
60.68,5.4,Norway
60.68,5.49,Norway
60.68,5.57,Norway
60.68,5.66,Norway
60.68,5.74,Norway
60.68,5.83,Norway
60.68,5.91,Norway
60.68,6.0,Norway
60.68,6.08,Norway
60.68,6.17,Norway
60.68,6.25,Norway
60.68,6.34,Norway
60.68,6.42,Norway
60.68,6.51,Norway
60.68,6.59,Norway
60.68,6.68,Norway
60.68,6.76,Norway
60.68,6.85,Norway
60.68,6.93,Norway
60.68,7.02,Norway
60.68,7.1,Norway
60.68,7.19,Norway
60.68,7.27,Norway
60.68,7.36,Norway
60.68,7.44,Norway
60.68,7.53,Norway
60.68,7.61,Norway
60.68,7.7,Norway
60.68,7.78,Norway
60.68,7.87,Norway
60.68,7.95,Norway
60.68,8.04,Norway
60.68,8.12,Norway
60.68,8.21,Norway
60.68,8.29,Norway
60.68,8.38,Norway
60.68,8.46,Norway
60.68,8.55,Norway
60.68,8.63,Norway
60.68,8.72,Norway
60.68,8.8,Norway
60.68,8.89,Norway
60.68,8.97,Norway
60.68,9.06,Norway
60.68,9.14,Norway
60.68,9.23,Norway
60.68,9.31,Norway
60.68,9.4,Norway
60.68,9.48,Norway
60.68,9.57,Norway
60.68,9.65,Norway
60.68,9.74,Norway
60.68,9.82,Norway
60.68,9.91,Norway
60.68,9.99,Norway
60.68,10.08,Norway
60.68,10.16,Norway
60.68,10.25,Norway
60.68,10.33,Norway
60.68,10.42,Norway
60.68,10.5,Norway
60.68,10.59,Norway
60.68,10.67,Norway
60.68,10.76,Norway
60.68,10.84,Norway
60.68,10.93,Norway
60.68,11.01,Norway
60.68,11.1,Norway
60.68,11.18,Norway
60.68,11.27,Norway
60.68,11.35,Norway
60.68,11.44,Norway
60.68,11.52,Norway
60.68,11.61,Norway
60.68,11.69,Norway
60.68,11.78,Norway
60.68,11.86,Norway
60.68,11.95,Norway
60.68,12.03,Norway
60.68,12.12,Norway
60.68,12.2,Norway
60.68,12.29,Norway
60.68,12.37,Norway
60.68,12.46,Norway
60.73,4.89,Norway
60.73,4.98,Norway
60.73,5.06,Norway
60.73,5.15,Norway
60.73,5.23,Norway
60.73,5.32,Norway
60.73,5.4,Norway
60.73,5.49,Norway
60.73,5.57,Norway
60.73,5.66,Norway
60.73,5.74,Norway
60.73,5.83,Norway
60.73,5.91,Norway
60.73,6.0,Norway
60.73,6.08,Norway
60.73,6.17,Norway
60.73,6.25,Norway
60.73,6.34,Norway
60.73,6.42,Norway
60.73,6.51,Norway
60.73,6.59,Norway
60.73,6.68,Norway
60.73,6.76,Norway
60.73,6.85,Norway
60.73,6.93,Norway
60.73,7.02,Norway
60.73,7.1,Norway
60.73,7.19,Norway
60.73,7.27,Norway
60.73,7.36,Norway
60.73,7.44,Norway
60.73,7.53,Norway
60.73,7.61,Norway
60.73,7.7,Norway
60.73,7.78,Norway
60.73,7.87,Norway
60.73,7.95,Norway
60.73,8.04,Norway
60.73,8.12,Norway
60.73,8.21,Norway
60.73,8.29,Norway
60.73,8.38,Norway
60.73,8.46,Norway
60.73,8.55,Norway
60.73,8.63,Norway
60.73,8.72,Norway
60.73,8.8,Norway
60.73,8.89,Norway
60.73,8.97,Norway
60.73,9.06,Norway
60.73,9.14,Norway
60.73,9.23,Norway
60.73,9.31,Norway
60.73,9.4,Norway
60.73,9.48,Norway
60.73,9.57,Norway
60.73,9.65,Norway
60.73,9.74,Norway
60.73,9.82,Norway
60.73,9.91,Norway
60.73,9.99,Norway
60.73,10.08,Norway
60.73,10.16,Norway
60.73,10.25,Norway
60.73,10.33,Norway
60.73,10.42,Norway
60.73,10.5,Norway
60.73,10.59,Norway
60.73,10.67,Norway
60.73,10.76,Norway
60.73,10.84,Norway
60.73,10.93,Norway
60.73,11.01,Norway
60.73,11.1,Norway
60.73,11.18,Norway
60.73,11.27,Norway
60.73,11.35,Norway
60.73,11.44,Norway
60.73,11.52,Norway
60.73,11.61,Norway
60.73,11.69,Norway
60.73,11.78,Norway
60.73,11.86,Norway
60.73,11.95,Norway
60.73,12.03,Norway
60.73,12.12,Norway
60.73,12.2,Norway
60.73,12.29,Norway
60.73,12.37,Norway
60.77,4.81,Norway
60.77,4.89,Norway
60.77,4.98,Norway
60.77,5.06,Norway
60.77,5.15,Norway
60.77,5.23,Norway
60.77,5.32,Norway
60.77,5.4,Norway
60.77,5.49,Norway
60.77,5.57,Norway
60.77,5.66,Norway
60.77,5.74,Norway
60.77,5.83,Norway
60.77,5.91,Norway
60.77,6.0,Norway
60.77,6.08,Norway
60.77,6.17,Norway
60.77,6.25,Norway
60.77,6.34,Norway
60.77,6.42,Norway
60.77,6.51,Norway
60.77,6.59,Norway
60.77,6.68,Norway
60.77,6.76,Norway
60.77,6.85,Norway
60.77,6.93,Norway
60.77,7.02,Norway
60.77,7.1,Norway
60.77,7.19,Norway
60.77,7.27,Norway
60.77,7.36,Norway
60.77,7.44,Norway
60.77,7.53,Norway
60.77,7.61,Norway
60.77,7.7,Norway
60.77,7.78,Norway
60.77,7.87,Norway
60.77,7.95,Norway
60.77,8.04,Norway
60.77,8.12,Norway
60.77,8.21,Norway
60.77,8.29,Norway
60.77,8.38,Norway
60.77,8.46,Norway
60.77,8.55,Norway
60.77,8.63,Norway
60.77,8.72,Norway
60.77,8.8,Norway
60.77,8.89,Norway
60.77,8.97,Norway
60.77,9.06,Norway
60.77,9.14,Norway
60.77,9.23,Norway
60.77,9.31,Norway
60.77,9.4,Norway
60.77,9.48,Norway
60.77,9.57,Norway
60.77,9.65,Norway
60.77,9.74,Norway
60.77,9.82,Norway
60.77,9.91,Norway
60.77,9.99,Norway
60.77,10.08,Norway
60.77,10.16,Norway
60.77,10.25,Norway
60.77,10.33,Norway
60.77,10.42,Norway
60.77,10.5,Norway
60.77,10.59,Norway
60.77,10.67,Norway
60.77,10.76,Norway
60.77,10.84,Norway
60.77,10.93,Norway
60.77,11.01,Norway
60.77,11.1,Norway
60.77,11.18,Norway
60.77,11.27,Norway
60.77,11.35,Norway
60.77,11.44,Norway
60.77,11.52,Norway
60.77,11.61,Norway
60.77,11.69,Norway
60.77,11.78,Norway
60.77,11.86,Norway
60.77,11.95,Norway
60.77,12.03,Norway
60.77,12.12,Norway
60.77,12.2,Norway
60.77,12.29,Norway
60.77,12.37,Norway
60.81,4.81,Norway
60.81,4.89,Norway
60.81,4.98,Norway
60.81,5.15,Norway
60.81,5.23,Norway
60.81,5.32,Norway
60.81,5.4,Norway
60.81,5.49,Norway
60.81,5.57,Norway
60.81,5.66,Norway
60.81,5.74,Norway
60.81,5.83,Norway
60.81,5.91,Norway
60.81,6.0,Norway
60.81,6.08,Norway
60.81,6.17,Norway
60.81,6.25,Norway
60.81,6.34,Norway
60.81,6.42,Norway
60.81,6.51,Norway
60.81,6.59,Norway
60.81,6.68,Norway
60.81,6.76,Norway
60.81,6.85,Norway
60.81,6.93,Norway
60.81,7.02,Norway
60.81,7.1,Norway
60.81,7.19,Norway
60.81,7.27,Norway
60.81,7.36,Norway
60.81,7.44,Norway
60.81,7.53,Norway
60.81,7.61,Norway
60.81,7.7,Norway
60.81,7.78,Norway
60.81,7.87,Norway
60.81,7.95,Norway
60.81,8.04,Norway
60.81,8.12,Norway
60.81,8.21,Norway
60.81,8.29,Norway
60.81,8.38,Norway
60.81,8.46,Norway
60.81,8.55,Norway
60.81,8.63,Norway
60.81,8.72,Norway
60.81,8.8,Norway
60.81,8.89,Norway
60.81,8.97,Norway
60.81,9.06,Norway
60.81,9.14,Norway
60.81,9.23,Norway
60.81,9.31,Norway
60.81,9.4,Norway
60.81,9.48,Norway
60.81,9.57,Norway
60.81,9.65,Norway
60.81,9.74,Norway
60.81,9.82,Norway
60.81,9.91,Norway
60.81,9.99,Norway
60.81,10.08,Norway
60.81,10.16,Norway
60.81,10.25,Norway
60.81,10.33,Norway
60.81,10.42,Norway
60.81,10.5,Norway
60.81,10.59,Norway
60.81,10.67,Norway
60.81,10.76,Norway
60.81,10.84,Norway
60.81,10.93,Norway
60.81,11.01,Norway
60.81,11.1,Norway
60.81,11.18,Norway
60.81,11.27,Norway
60.81,11.35,Norway
60.81,11.44,Norway
60.81,11.52,Norway
60.81,11.61,Norway
60.81,11.69,Norway
60.81,11.78,Norway
60.81,11.86,Norway
60.81,11.95,Norway
60.81,12.03,Norway
60.81,12.12,Norway
60.81,12.2,Norway
60.81,12.29,Norway
60.81,12.37,Norway
60.85,4.98,Norway
60.85,5.06,Norway
60.85,5.15,Norway
60.85,5.23,Norway
60.85,5.32,Norway
60.85,5.4,Norway
60.85,5.49,Norway
60.85,5.57,Norway
60.85,5.66,Norway
60.85,5.74,Norway
60.85,5.83,Norway
60.85,5.91,Norway
60.85,6.0,Norway
60.85,6.08,Norway
60.85,6.17,Norway
60.85,6.25,Norway
60.85,6.34,Norway
60.85,6.42,Norway
60.85,6.51,Norway
60.85,6.59,Norway
60.85,6.68,Norway
60.85,6.76,Norway
60.85,6.85,Norway
60.85,6.93,Norway
60.85,7.02,Norway
60.85,7.1,Norway
60.85,7.19,Norway
60.85,7.27,Norway
60.85,7.36,Norway
60.85,7.44,Norway
60.85,7.53,Norway
60.85,7.61,Norway
60.85,7.7,Norway
60.85,7.78,Norway
60.85,7.87,Norway
60.85,7.95,Norway
60.85,8.04,Norway
60.85,8.12,Norway
60.85,8.21,Norway
60.85,8.29,Norway
60.85,8.38,Norway
60.85,8.46,Norway
60.85,8.55,Norway
60.85,8.63,Norway
60.85,8.72,Norway
60.85,8.8,Norway
60.85,8.89,Norway
60.85,8.97,Norway
60.85,9.06,Norway
60.85,9.14,Norway
60.85,9.23,Norway
60.85,9.31,Norway
60.85,9.4,Norway
60.85,9.48,Norway
60.85,9.57,Norway
60.85,9.65,Norway
60.85,9.74,Norway
60.85,9.82,Norway
60.85,9.91,Norway
60.85,9.99,Norway
60.85,10.08,Norway
60.85,10.16,Norway
60.85,10.25,Norway
60.85,10.33,Norway
60.85,10.42,Norway
60.85,10.5,Norway
60.85,10.59,Norway
60.85,10.67,Norway
60.85,10.76,Norway
60.85,10.84,Norway
60.85,10.93,Norway
60.85,11.01,Norway
60.85,11.1,Norway
60.85,11.18,Norway
60.85,11.27,Norway
60.85,11.35,Norway
60.85,11.44,Norway
60.85,11.52,Norway
60.85,11.61,Norway
60.85,11.69,Norway
60.85,11.78,Norway
60.85,11.86,Norway
60.85,11.95,Norway
60.85,12.03,Norway
60.85,12.12,Norway
60.85,12.2,Norway
60.85,12.29,Norway
60.85,12.37,Norway
60.89,4.81,Norway
60.89,4.89,Norway
60.89,4.98,Norway
60.89,5.06,Norway
60.89,5.15,Norway
60.89,5.23,Norway
60.89,5.32,Norway
60.89,5.4,Norway
60.89,5.49,Norway
60.89,5.57,Norway
60.89,5.66,Norway
60.89,5.74,Norway
60.89,5.83,Norway
60.89,5.91,Norway
60.89,6.0,Norway
60.89,6.08,Norway
60.89,6.17,Norway
60.89,6.25,Norway
60.89,6.34,Norway
60.89,6.42,Norway
60.89,6.51,Norway
60.89,6.59,Norway
60.89,6.68,Norway
60.89,6.76,Norway
60.89,6.85,Norway
60.89,6.93,Norway
60.89,7.02,Norway
60.89,7.1,Norway
60.89,7.19,Norway
60.89,7.27,Norway
60.89,7.36,Norway
60.89,7.44,Norway
60.89,7.53,Norway
60.89,7.61,Norway
60.89,7.7,Norway
60.89,7.78,Norway
60.89,7.87,Norway
60.89,7.95,Norway
60.89,8.04,Norway
60.89,8.12,Norway
60.89,8.21,Norway
60.89,8.29,Norway
60.89,8.38,Norway
60.89,8.46,Norway
60.89,8.55,Norway
60.89,8.63,Norway
60.89,8.72,Norway
60.89,8.8,Norway
60.89,8.89,Norway
60.89,8.97,Norway
60.89,9.06,Norway
60.89,9.14,Norway
60.89,9.23,Norway
60.89,9.31,Norway
60.89,9.4,Norway
60.89,9.48,Norway
60.89,9.57,Norway
60.89,9.65,Norway
60.89,9.74,Norway
60.89,9.82,Norway
60.89,9.91,Norway
60.89,9.99,Norway
60.89,10.08,Norway
60.89,10.16,Norway
60.89,10.25,Norway
60.89,10.33,Norway
60.89,10.42,Norway
60.89,10.5,Norway
60.89,10.59,Norway
60.89,10.67,Norway
60.89,10.76,Norway
60.89,10.84,Norway
60.89,10.93,Norway
60.89,11.01,Norway
60.89,11.1,Norway
60.89,11.18,Norway
60.89,11.27,Norway
60.89,11.35,Norway
60.89,11.44,Norway
60.89,11.52,Norway
60.89,11.61,Norway
60.89,11.69,Norway
60.89,11.78,Norway
60.89,11.86,Norway
60.89,11.95,Norway
60.89,12.03,Norway
60.89,12.12,Norway
60.89,12.2,Norway
60.89,12.29,Norway
60.93,4.81,Norway
60.93,4.89,Norway
60.93,4.98,Norway
60.93,5.06,Norway
60.93,5.15,Norway
60.93,5.23,Norway
60.93,5.32,Norway
60.93,5.4,Norway
60.93,5.49,Norway
60.93,5.57,Norway
60.93,5.66,Norway
60.93,5.74,Norway
60.93,5.83,Norway
60.93,5.91,Norway
60.93,6.0,Norway
60.93,6.08,Norway
60.93,6.17,Norway
60.93,6.25,Norway
60.93,6.34,Norway
60.93,6.42,Norway
60.93,6.51,Norway
60.93,6.59,Norway
60.93,6.68,Norway
60.93,6.76,Norway
60.93,6.85,Norway
60.93,6.93,Norway
60.93,7.02,Norway
60.93,7.1,Norway
60.93,7.19,Norway
60.93,7.27,Norway
60.93,7.36,Norway
60.93,7.44,Norway
60.93,7.53,Norway
60.93,7.61,Norway
60.93,7.7,Norway
60.93,7.78,Norway
60.93,7.87,Norway
60.93,7.95,Norway
60.93,8.04,Norway
60.93,8.12,Norway
60.93,8.21,Norway
60.93,8.29,Norway
60.93,8.38,Norway
60.93,8.46,Norway
60.93,8.55,Norway
60.93,8.63,Norway
60.93,8.72,Norway
60.93,8.8,Norway
60.93,8.89,Norway
60.93,8.97,Norway
60.93,9.06,Norway
60.93,9.14,Norway
60.93,9.23,Norway
60.93,9.31,Norway
60.93,9.4,Norway
60.93,9.48,Norway
60.93,9.57,Norway
60.93,9.65,Norway
60.93,9.74,Norway
60.93,9.82,Norway
60.93,9.91,Norway
60.93,9.99,Norway
60.93,10.08,Norway
60.93,10.16,Norway
60.93,10.25,Norway
60.93,10.33,Norway
60.93,10.42,Norway
60.93,10.5,Norway
60.93,10.59,Norway
60.93,10.67,Norway
60.93,10.76,Norway
60.93,10.84,Norway
60.93,10.93,Norway
60.93,11.01,Norway
60.93,11.1,Norway
60.93,11.18,Norway
60.93,11.27,Norway
60.93,11.35,Norway
60.93,11.44,Norway
60.93,11.52,Norway
60.93,11.61,Norway
60.93,11.69,Norway
60.93,11.78,Norway
60.93,11.86,Norway
60.93,11.95,Norway
60.93,12.03,Norway
60.93,12.12,Norway
60.93,12.2,Norway
60.93,12.29,Norway
60.97,4.81,Norway
60.97,4.89,Norway
60.97,4.98,Norway
60.97,5.06,Norway
60.97,5.15,Norway
60.97,5.23,Norway
60.97,5.32,Norway
60.97,5.4,Norway
60.97,5.49,Norway
60.97,5.57,Norway
60.97,5.66,Norway
60.97,5.74,Norway
60.97,5.83,Norway
60.97,5.91,Norway
60.97,6.0,Norway
60.97,6.08,Norway
60.97,6.17,Norway
60.97,6.25,Norway
60.97,6.34,Norway
60.97,6.42,Norway
60.97,6.51,Norway
60.97,6.59,Norway
60.97,6.68,Norway
60.97,6.76,Norway
60.97,6.85,Norway
60.97,6.93,Norway
60.97,7.02,Norway
60.97,7.1,Norway
60.97,7.19,Norway
60.97,7.27,Norway
60.97,7.36,Norway
60.97,7.44,Norway
60.97,7.53,Norway
60.97,7.61,Norway
60.97,7.7,Norway
60.97,7.78,Norway
60.97,7.87,Norway
60.97,7.95,Norway
60.97,8.04,Norway
60.97,8.12,Norway
60.97,8.21,Norway
60.97,8.29,Norway
60.97,8.38,Norway
60.97,8.46,Norway
60.97,8.55,Norway
60.97,8.63,Norway
60.97,8.72,Norway
60.97,8.8,Norway
60.97,8.89,Norway
60.97,8.97,Norway
60.97,9.06,Norway
60.97,9.14,Norway
60.97,9.23,Norway
60.97,9.31,Norway
60.97,9.4,Norway
60.97,9.48,Norway
60.97,9.57,Norway
60.97,9.65,Norway
60.97,9.74,Norway
60.97,9.82,Norway
60.97,9.91,Norway
60.97,9.99,Norway
60.97,10.08,Norway
60.97,10.16,Norway
60.97,10.25,Norway
60.97,10.33,Norway
60.97,10.42,Norway
60.97,10.5,Norway
60.97,10.59,Norway
60.97,10.67,Norway
60.97,10.76,Norway
60.97,10.84,Norway
60.97,10.93,Norway
60.97,11.01,Norway
60.97,11.1,Norway
60.97,11.18,Norway
60.97,11.27,Norway
60.97,11.35,Norway
60.97,11.44,Norway
60.97,11.52,Norway
60.97,11.61,Norway
60.97,11.69,Norway
60.97,11.78,Norway
60.97,11.86,Norway
60.97,11.95,Norway
60.97,12.03,Norway
60.97,12.12,Norway
60.97,12.2,Norway
61.01,4.64,Norway
61.01,4.72,Norway
61.01,4.98,Norway
61.01,5.06,Norway
61.01,5.15,Norway
61.01,5.23,Norway
61.01,5.32,Norway
61.01,5.4,Norway
61.01,5.49,Norway
61.01,5.57,Norway
61.01,5.66,Norway
61.01,5.74,Norway
61.01,5.83,Norway
61.01,5.91,Norway
61.01,6.0,Norway
61.01,6.08,Norway
61.01,6.17,Norway
61.01,6.25,Norway
61.01,6.34,Norway
61.01,6.42,Norway
61.01,6.51,Norway
61.01,6.59,Norway
61.01,6.68,Norway
61.01,6.76,Norway
61.01,6.85,Norway
61.01,6.93,Norway
61.01,7.02,Norway
61.01,7.1,Norway
61.01,7.19,Norway
61.01,7.27,Norway
61.01,7.36,Norway
61.01,7.44,Norway
61.01,7.53,Norway
61.01,7.61,Norway
61.01,7.7,Norway
61.01,7.78,Norway
61.01,7.87,Norway
61.01,7.95,Norway
61.01,8.04,Norway
61.01,8.12,Norway
61.01,8.21,Norway
61.01,8.29,Norway
61.01,8.38,Norway
61.01,8.46,Norway
61.01,8.55,Norway
61.01,8.63,Norway
61.01,8.72,Norway
61.01,8.8,Norway
61.01,8.89,Norway
61.01,8.97,Norway
61.01,9.06,Norway
61.01,9.14,Norway
61.01,9.23,Norway
61.01,9.31,Norway
61.01,9.4,Norway
61.01,9.48,Norway
61.01,9.57,Norway
61.01,9.65,Norway
61.01,9.74,Norway
61.01,9.82,Norway
61.01,9.91,Norway
61.01,9.99,Norway
61.01,10.08,Norway
61.01,10.16,Norway
61.01,10.25,Norway
61.01,10.33,Norway
61.01,10.42,Norway
61.01,10.5,Norway
61.01,10.59,Norway
61.01,10.67,Norway
61.01,10.76,Norway
61.01,10.84,Norway
61.01,10.93,Norway
61.01,11.01,Norway
61.01,11.1,Norway
61.01,11.18,Norway
61.01,11.27,Norway
61.01,11.35,Norway
61.01,11.44,Norway
61.01,11.52,Norway
61.01,11.61,Norway
61.01,11.69,Norway
61.01,11.78,Norway
61.01,11.86,Norway
61.01,11.95,Norway
61.01,12.03,Norway
61.01,12.12,Norway
61.01,12.2,Norway
61.01,12.29,Norway
61.05,4.64,Norway
61.05,4.72,Norway
61.05,4.81,Norway
61.05,4.89,Norway
61.05,5.06,Norway
61.05,5.15,Norway
61.05,5.23,Norway
61.05,5.32,Norway
61.05,5.49,Norway
61.05,5.57,Norway
61.05,5.66,Norway
61.05,5.74,Norway
61.05,5.83,Norway
61.05,5.91,Norway
61.05,6.0,Norway
61.05,6.08,Norway
61.05,6.17,Norway
61.05,6.25,Norway
61.05,6.34,Norway
61.05,6.42,Norway
61.05,6.51,Norway
61.05,6.59,Norway
61.05,6.68,Norway
61.05,6.76,Norway
61.05,6.85,Norway
61.05,6.93,Norway
61.05,7.02,Norway
61.05,7.1,Norway
61.05,7.19,Norway
61.05,7.27,Norway
61.05,7.36,Norway
61.05,7.44,Norway
61.05,7.53,Norway
61.05,7.61,Norway
61.05,7.7,Norway
61.05,7.78,Norway
61.05,7.87,Norway
61.05,7.95,Norway
61.05,8.04,Norway
61.05,8.12,Norway
61.05,8.21,Norway
61.05,8.29,Norway
61.05,8.38,Norway
61.05,8.46,Norway
61.05,8.55,Norway
61.05,8.63,Norway
61.05,8.72,Norway
61.05,8.8,Norway
61.05,8.89,Norway
61.05,8.97,Norway
61.05,9.06,Norway
61.05,9.14,Norway
61.05,9.23,Norway
61.05,9.31,Norway
61.05,9.4,Norway
61.05,9.48,Norway
61.05,9.57,Norway
61.05,9.65,Norway
61.05,9.74,Norway
61.05,9.82,Norway
61.05,9.91,Norway
61.05,9.99,Norway
61.05,10.08,Norway
61.05,10.16,Norway
61.05,10.25,Norway
61.05,10.33,Norway
61.05,10.42,Norway
61.05,10.5,Norway
61.05,10.59,Norway
61.05,10.67,Norway
61.05,10.76,Norway
61.05,10.84,Norway
61.05,10.93,Norway
61.05,11.01,Norway
61.05,11.1,Norway
61.05,11.18,Norway
61.05,11.27,Norway
61.05,11.35,Norway
61.05,11.44,Norway
61.05,11.52,Norway
61.05,11.61,Norway
61.05,11.69,Norway
61.05,11.78,Norway
61.05,11.86,Norway
61.05,11.95,Norway
61.05,12.03,Norway
61.05,12.12,Norway
61.05,12.2,Norway
61.05,12.29,Norway
61.05,12.37,Norway
61.05,12.46,Norway
61.05,12.54,Norway
61.05,12.63,Norway
61.1,4.72,Norway
61.1,4.81,Norway
61.1,4.89,Norway
61.1,4.98,Norway
61.1,5.23,Norway
61.1,5.32,Norway
61.1,5.4,Norway
61.1,5.49,Norway
61.1,5.66,Norway
61.1,5.74,Norway
61.1,5.83,Norway
61.1,5.91,Norway
61.1,6.0,Norway
61.1,6.08,Norway
61.1,6.17,Norway
61.1,6.25,Norway
61.1,6.59,Norway
61.1,6.68,Norway
61.1,6.76,Norway
61.1,6.85,Norway
61.1,7.02,Norway
61.1,7.1,Norway
61.1,7.19,Norway
61.1,7.27,Norway
61.1,7.36,Norway
61.1,7.44,Norway
61.1,7.53,Norway
61.1,7.61,Norway
61.1,7.7,Norway
61.1,7.78,Norway
61.1,7.87,Norway
61.1,7.95,Norway
61.1,8.04,Norway
61.1,8.12,Norway
61.1,8.21,Norway
61.1,8.29,Norway
61.1,8.38,Norway
61.1,8.46,Norway
61.1,8.55,Norway
61.1,8.63,Norway
61.1,8.72,Norway
61.1,8.8,Norway
61.1,8.89,Norway
61.1,8.97,Norway
61.1,9.06,Norway
61.1,9.14,Norway
61.1,9.23,Norway
61.1,9.31,Norway
61.1,9.4,Norway
61.1,9.48,Norway
61.1,9.57,Norway
61.1,9.65,Norway
61.1,9.74,Norway
61.1,9.82,Norway
61.1,9.91,Norway
61.1,9.99,Norway
61.1,10.08,Norway
61.1,10.16,Norway
61.1,10.25,Norway
61.1,10.33,Norway
61.1,10.42,Norway
61.1,10.5,Norway
61.1,10.59,Norway
61.1,10.67,Norway
61.1,10.76,Norway
61.1,10.84,Norway
61.1,10.93,Norway
61.1,11.01,Norway
61.1,11.1,Norway
61.1,11.18,Norway
61.1,11.27,Norway
61.1,11.35,Norway
61.1,11.44,Norway
61.1,11.52,Norway
61.1,11.61,Norway
61.1,11.69,Norway
61.1,11.78,Norway
61.1,11.86,Norway
61.1,11.95,Norway
61.1,12.03,Norway
61.1,12.12,Norway
61.1,12.2,Norway
61.1,12.29,Norway
61.1,12.37,Norway
61.1,12.46,Norway
61.1,12.54,Norway
61.1,12.63,Norway
61.1,12.71,Norway
61.14,4.81,Norway
61.14,4.89,Norway
61.14,4.98,Norway
61.14,5.06,Norway
61.14,5.15,Norway
61.14,5.23,Norway
61.14,5.32,Norway
61.14,5.4,Norway
61.14,5.49,Norway
61.14,5.57,Norway
61.14,5.66,Norway
61.14,6.25,Norway
61.14,6.34,Norway
61.14,6.42,Norway
61.14,6.51,Norway
61.14,6.68,Norway
61.14,6.76,Norway
61.14,6.85,Norway
61.14,6.93,Norway
61.14,7.02,Norway
61.14,7.1,Norway
61.14,7.19,Norway
61.14,7.27,Norway
61.14,7.36,Norway
61.14,7.44,Norway
61.14,7.53,Norway
61.14,7.61,Norway
61.14,7.7,Norway
61.14,7.78,Norway
61.14,7.87,Norway
61.14,7.95,Norway
61.14,8.04,Norway
61.14,8.12,Norway
61.14,8.21,Norway
61.14,8.29,Norway
61.14,8.38,Norway
61.14,8.46,Norway
61.14,8.55,Norway
61.14,8.63,Norway
61.14,8.72,Norway
61.14,8.8,Norway
61.14,8.89,Norway
61.14,8.97,Norway
61.14,9.06,Norway
61.14,9.14,Norway
61.14,9.23,Norway
61.14,9.31,Norway
61.14,9.4,Norway
61.14,9.48,Norway
61.14,9.57,Norway
61.14,9.65,Norway
61.14,9.74,Norway
61.14,9.82,Norway
61.14,9.91,Norway
61.14,9.99,Norway
61.14,10.08,Norway
61.14,10.16,Norway
61.14,10.25,Norway
61.14,10.33,Norway
61.14,10.42,Norway
61.14,10.5,Norway
61.14,10.59,Norway
61.14,10.67,Norway
61.14,10.76,Norway
61.14,10.84,Norway
61.14,10.93,Norway
61.14,11.01,Norway
61.14,11.1,Norway
61.14,11.18,Norway
61.14,11.27,Norway
61.14,11.35,Norway
61.14,11.44,Norway
61.14,11.52,Norway
61.14,11.61,Norway
61.14,11.69,Norway
61.14,11.78,Norway
61.14,11.86,Norway
61.14,11.95,Norway
61.14,12.03,Norway
61.14,12.12,Norway
61.14,12.2,Norway
61.14,12.29,Norway
61.14,12.37,Norway
61.14,12.46,Norway
61.14,12.54,Norway
61.14,12.63,Norway
61.14,12.71,Norway
61.18,4.89,Norway
61.18,4.98,Norway
61.18,5.06,Norway
61.18,5.15,Norway
61.18,5.23,Norway
61.18,5.32,Norway
61.18,5.4,Norway
61.18,5.49,Norway
61.18,5.57,Norway
61.18,5.66,Norway
61.18,5.74,Norway
61.18,5.83,Norway
61.18,5.91,Norway
61.18,6.0,Norway
61.18,6.08,Norway
61.18,6.17,Norway
61.18,6.25,Norway
61.18,6.34,Norway
61.18,6.42,Norway
61.18,6.51,Norway
61.18,6.76,Norway
61.18,6.85,Norway
61.18,6.93,Norway
61.18,7.02,Norway
61.18,7.1,Norway
61.18,7.19,Norway
61.18,7.27,Norway
61.18,7.36,Norway
61.18,7.44,Norway
61.18,7.53,Norway
61.18,7.61,Norway
61.18,7.7,Norway
61.18,7.78,Norway
61.18,7.87,Norway
61.18,7.95,Norway
61.18,8.04,Norway
61.18,8.12,Norway
61.18,8.21,Norway
61.18,8.29,Norway
61.18,8.38,Norway
61.18,8.46,Norway
61.18,8.55,Norway
61.18,8.63,Norway
61.18,8.72,Norway
61.18,8.8,Norway
61.18,8.89,Norway
61.18,8.97,Norway
61.18,9.06,Norway
61.18,9.14,Norway
61.18,9.23,Norway
61.18,9.31,Norway
61.18,9.4,Norway
61.18,9.48,Norway
61.18,9.57,Norway
61.18,9.65,Norway
61.18,9.74,Norway
61.18,9.82,Norway
61.18,9.91,Norway
61.18,9.99,Norway
61.18,10.08,Norway
61.18,10.16,Norway
61.18,10.25,Norway
61.18,10.33,Norway
61.18,10.42,Norway
61.18,10.5,Norway
61.18,10.59,Norway
61.18,10.67,Norway
61.18,10.76,Norway
61.18,10.84,Norway
61.18,10.93,Norway
61.18,11.01,Norway
