,latitude,longitude,date,time,symbol,temperature,wind,weatherRank,maxRank
38,59.48197207535069,10.053641933810892,2022-11-05,09:00:00,clearsky_day,4.5,1.2,0.8433096672592033,0.8658080455414637
45,59.48197207535069,10.053641933810892,2022-11-05,16:00:00,fair_night,4.7,1.6,0.8418203584662645,0.8658080455414637
34,59.48197207535069,10.053641933810892,2022-11-05,05:00:00,clearsky_day,3.9,2.2,0.8390306180771002,0.8658080455414637
46,59.48197207535069,10.053641933810892,2022-11-05,17:00:00,fair_night,3.7,1.4,0.8367914382631157,0.8658080455414637
35,59.48197207535069,10.053641933810892,2022-11-05,06:00:00,clearsky_day,3.1,1.5,0.835952186383409,0.8658080455414637
37,59.48197207535069,10.053641933810892,2022-11-05,08:00:00,clearsky_day,3.0,1.7,0.8352655741950931,0.8658080455414637
36,59.48197207535069,10.053641933810892,2022-11-05,07:00:00,clearsky_day,2.7,1.8,0.8337422239004486,0.8658080455414637
47,59.48197207535069,10.053641933810892,2022-11-05,18:00:00,partlycloudy_night,3.1,1.6,0.8296843017833342,0.8658080455414637
41,59.30210775416694,10.053641933810892,2022-11-05,12:00:00,clearsky_day,8.3,2.2,0.8652545936731322,0.8652545936731322
42,59.30210775416694,10.053641933810892,2022-11-05,13:00:00,clearsky_day,8.3,2.6,0.8645270363363078,0.8652545936731322
40,59.30210775416694,10.053641933810892,2022-11-05,11:00:00,clearsky_day,7.7,1.9,0.8616814754797261,0.8652545936731322
43,59.30210775416694,10.053641933810892,2022-11-05,14:00:00,clearsky_night,7.7,2.3,0.8610887576725399,0.8652545936731322
39,59.30210775416694,10.053641933810892,2022-11-05,10:00:00,clearsky_day,6.6,1.6,0.8550295725218139,0.8652545936731322
44,59.30210775416694,10.053641933810892,2022-11-05,15:00:00,fair_night,6.6,1.6,0.8528297937264827,0.8652545936731322
30,59.30210775416694,10.053641933810892,2022-11-05,01:00:00,fair_night,6.9,3.4,0.8509859783523885,0.8652545936731322
29,59.30210775416694,10.053641933810892,2022-11-05,00:00:00,partlycloudy_night,7.9,4.1,0.8503145924512187,0.8652545936731322
31,59.30210775416694,10.053641933810892,2022-11-05,02:00:00,fair_night,6.0,3.0,0.8467418562519273,0.8652545936731322
38,59.30210775416694,10.053641933810892,2022-11-05,09:00:00,clearsky_day,5.0,1.7,0.8455562761338293,0.8652545936731322
32,59.30210775416694,10.053641933810892,2022-11-05,03:00:00,clearsky_day,5.2,2.7,0.8450602018948626,0.8652545936731322
45,59.30210775416694,10.053641933810892,2022-11-05,16:00:00,fair_night,5.1,1.5,0.8441222669057651,0.8652545936731322
33,59.30210775416694,10.053641933810892,2022-11-05,04:00:00,clearsky_day,4.3,2.3,0.8409408931012097,0.8652545936731322
37,59.30210775416694,10.053641933810892,2022-11-05,08:00:00,clearsky_day,3.4,1.6,0.8373054286123803,0.8652545936731322
34,59.30210775416694,10.053641933810892,2022-11-05,05:00:00,clearsky_day,3.5,2.2,0.8370200677504187,0.8652545936731322
46,59.30210775416694,10.053641933810892,2022-11-05,17:00:00,partlycloudy_night,4.3,1.7,0.8356076032042647,0.8652545936731322
35,59.30210775416694,10.053641933810892,2022-11-05,06:00:00,clearsky_day,2.9,1.7,0.8347925866451138,0.8652545936731322
36,59.30210775416694,10.053641933810892,2022-11-05,07:00:00,clearsky_day,2.8,1.9,0.8340828867272564,0.8652545936731322
47,59.30210775416694,10.053641933810892,2022-11-05,18:00:00,partlycloudy_night,4.0,2.0,0.8336721937864334,0.8652545936731322
42,60.38129368126942,10.053641933810892,2022-11-05,13:00:00,fair_day,8.4,1.5,0.8646132495892849,0.8646132495892849
41,60.38129368126942,10.053641933810892,2022-11-05,12:00:00,fair_day,8.2,1.3,0.8634410893120344,0.8646132495892849
43,60.38129368126942,10.053641933810892,2022-11-05,14:00:00,fair_night,7.9,1.6,0.8611508432751703,0.8646132495892849
40,60.38129368126942,10.053641933810892,2022-11-05,11:00:00,fair_day,7.6,1.2,0.8595422715475708,0.8646132495892849
39,60.38129368126942,10.053641933810892,2022-11-05,10:00:00,fair_day,7.0,1.2,0.8556901654000232,0.8646132495892849
44,60.38129368126942,10.053641933810892,2022-11-05,15:00:00,fair_night,6.7,1.2,0.8538138879214966,0.8646132495892849
38,60.38129368126942,10.053641933810892,2022-11-05,09:00:00,fair_day,6.2,1.7,0.8502875031645583,0.8646132495892849
45,60.38129368126942,10.053641933810892,2022-11-05,16:00:00,fair_night,5.3,1.3,0.8454288860640601,0.8646132495892849
37,60.38129368126942,10.053641933810892,2022-11-05,08:00:00,partlycloudy_day,5.6,1.7,0.8427850149541021,0.8646132495892849
35,60.38129368126942,10.053641933810892,2022-11-05,06:00:00,partlycloudy_day,5.7,2.4,0.8423559382659355,0.8646132495892849
46,60.38129368126942,10.053641933810892,2022-11-05,17:00:00,fair_night,4.7,1.5,0.8419215879469402,0.8646132495892849
36,60.38129368126942,10.053641933810892,2022-11-05,07:00:00,partlycloudy_day,5.5,2.3,0.8413759612229683,0.8646132495892849
47,60.38129368126942,10.053641933810892,2022-11-05,18:00:00,partlycloudy_night,4.5,1.4,0.8369725576684057,0.8646132495892849
29,60.38129368126942,10.053641933810892,2022-11-05,00:00:00,rain,6.8,1.7,0.6462522865303234,0.8646132495892849
31,60.38129368126942,10.053641933810892,2022-11-05,02:00:00,rain,6.5,2.3,0.6435651428328778,0.8646132495892849
30,60.38129368126942,10.053641933810892,2022-11-05,01:00:00,rain,6.5,2.5,0.643202184371748,0.8646132495892849
32,60.38129368126942,10.053641933810892,2022-11-05,03:00:00,rain,6.5,2.7,0.642786328705456,0.8646132495892849
33,60.38129368126942,10.053641933810892,2022-11-05,04:00:00,lightrain,6.1,2.2,0.2539164917214473,0.8646132495892849
34,60.38129368126942,10.053641933810892,2022-11-05,05:00:00,lightrain,5.9,2.1,0.2528831051923796,0.8646132495892849
42,60.74102232363691,10.787104858100001,2022-11-05,13:00:00,fair_day,8.4,1.7,0.8644035652952188,0.8644035652952188
41,60.74102232363691,10.787104858100001,2022-11-05,12:00:00,fair_day,8.2,2.1,0.8625320169268085,0.8644035652952188
43,60.74102232363691,10.787104858100001,2022-11-05,14:00:00,fair_night,8.1,1.6,0.8624849469498111,0.8644035652952188
40,60.74102232363691,10.787104858100001,2022-11-05,11:00:00,fair_day,7.9,2.1,0.8605256516479031,0.8644035652952188
44,60.74102232363691,10.787104858100001,2022-11-05,15:00:00,fair_night,6.8,1.1,0.8545123582908668,0.8644035652952188
39,60.74102232363691,10.787104858100001,2022-11-05,10:00:00,fair_day,7.0,2.8,0.8533733182414468,0.8644035652952188
36,60.74102232363691,10.787104858100001,2022-11-05,07:00:00,partlycloudy_day,7.1,1.7,0.8518815344412738,0.8644035652952188
37,60.74102232363691,10.787104858100001,2022-11-05,08:00:00,partlycloudy_day,6.9,2.0,0.8502455566842163,0.8644035652952188
38,60.74102232363691,10.787104858100001,2022-11-05,09:00:00,partlycloudy_day,6.9,2.9,0.8485311520649373,0.8644035652952188
45,60.74102232363691,10.787104858100001,2022-11-05,16:00:00,fair_night,5.3,1.5,0.8452462347867771,0.8644035652952188
46,60.74102232363691,10.787104858100001,2022-11-05,17:00:00,fair_night,4.3,1.2,0.840049097097993,0.8644035652952188
47,60.74102232363691,10.787104858100001,2022-11-05,18:00:00,fair_night,3.6,0.7,0.8367970616890885,0.8644035652952188
34,60.74102232363691,10.787104858100001,2022-11-05,05:00:00,rain,7.3,3.5,0.6454483954740812,0.8644035652952188
29,60.74102232363691,10.787104858100001,2022-11-05,00:00:00,rain,9.3,5.8,0.639442438118452,0.8644035652952188
33,60.74102232363691,10.787104858100001,2022-11-05,04:00:00,rain,7.4,5.1,0.6354940860323737,0.8644035652952188
31,60.74102232363691,10.787104858100001,2022-11-05,02:00:00,rain,7.7,5.9,0.6269217277454587,0.8644035652952188
32,60.74102232363691,10.787104858100001,2022-11-05,03:00:00,rain,7.5,5.9,0.6256159327005048,0.8644035652952188
30,60.74102232363691,10.787104858100001,2022-11-05,01:00:00,rain,8.4,6.5,0.6203109802445946,0.8644035652952188
35,60.74102232363691,10.787104858100001,2022-11-05,06:00:00,lightrain,7.2,1.8,0.2612663178320739,0.8644035652952188
41,59.84170071771818,10.420373395955446,2022-11-05,12:00:00,clearsky_day,7.9,0.9,0.8639320548386046,0.8639320548386046
42,59.84170071771818,10.420373395955446,2022-11-05,13:00:00,fair_day,8.1,1.0,0.8629995335314744,0.8639320548386046
43,59.84170071771818,10.420373395955446,2022-11-05,14:00:00,fair_night,7.8,0.8,0.8611328517476345,0.8639320548386046
40,59.84170071771818,10.420373395955446,2022-11-05,11:00:00,clearsky_day,7.1,1.1,0.8585995877485895,0.8639320548386046
39,59.84170071771818,10.420373395955446,2022-11-05,10:00:00,clearsky_day,6.8,0.8,0.8569129939193642,0.8639320548386046
44,59.84170071771818,10.420373395955446,2022-11-05,15:00:00,fair_night,6.6,0.3,0.8537280087521126,0.8639320548386046
33,59.84170071771818,10.420373395955446,2022-11-05,04:00:00,fair_day,6.7,2.3,0.8525059051293821,0.8639320548386046
32,59.84170071771818,10.420373395955446,2022-11-05,03:00:00,partlycloudy_day,7.3,2.7,0.8515461264045135,0.8639320548386046
34,59.84170071771818,10.420373395955446,2022-11-05,05:00:00,fair_day,6.3,1.8,0.8507740625333249,0.8639320548386046
35,59.84170071771818,10.420373395955446,2022-11-05,06:00:00,clearsky_day,5.7,1.1,0.8500826535156066,0.8639320548386046
31,59.84170071771818,10.420373395955446,2022-11-05,02:00:00,partlycloudy_night,7.6,4.0,0.8488840348195548,0.8639320548386046
38,59.84170071771818,10.420373395955446,2022-11-05,09:00:00,clearsky_day,5.4,0.8,0.8485564536019907,0.8639320548386046
45,59.84170071771818,10.420373395955446,2022-11-05,16:00:00,fair_night,5.2,1.3,0.8448649380207566,0.8639320548386046
36,59.84170071771818,10.420373395955446,2022-11-05,07:00:00,clearsky_day,4.7,0.6,0.8447764068215702,0.8639320548386046
37,59.84170071771818,10.420373395955446,2022-11-05,08:00:00,clearsky_day,4.2,1.0,0.8418728500530256,0.8639320548386046
46,59.84170071771818,10.420373395955446,2022-11-05,17:00:00,fair_night,4.1,1.6,0.8386380008536722,0.8639320548386046
47,59.84170071771818,10.420373395955446,2022-11-05,18:00:00,partlycloudy_night,3.7,1.6,0.8326288536541764,0.8639320548386046
29,59.84170071771818,10.420373395955446,2022-11-05,00:00:00,rain,7.6,5.8,0.6278458108272796,0.8639320548386046
30,59.84170071771818,10.420373395955446,2022-11-05,01:00:00,lightrainshowers_night,7.7,5.2,0.2489814587554282,0.8639320548386046
42,60.38129368126942,10.420373395955446,2022-11-05,13:00:00,fair_day,8.4,2.1,0.8638868284813419,0.8638868284813419
41,60.38129368126942,10.420373395955446,2022-11-05,12:00:00,fair_day,8.2,2.1,0.8625320169268085,0.8638868284813419
43,60.38129368126942,10.420373395955446,2022-11-05,14:00:00,fair_night,8.2,2.2,0.8623791148404563,0.8638868284813419
40,60.38129368126942,10.420373395955446,2022-11-05,11:00:00,clearsky_day,7.8,2.3,0.8617470102994288,0.8638868284813419
39,60.38129368126942,10.420373395955446,2022-11-05,10:00:00,fair_day,7.5,3.2,0.8554821620872132,0.8638868284813419
44,60.38129368126942,10.420373395955446,2022-11-05,15:00:00,fair_night,6.9,1.6,0.8546948464699904,0.8638868284813419
38,60.38129368126942,10.420373395955446,2022-11-05,09:00:00,fair_day,6.9,2.9,0.8524980283890052,0.8638868284813419
35,60.38129368126942,10.420373395955446,2022-11-05,06:00:00,partlycloudy_day,6.6,1.9,0.8485138151737565,0.8638868284813419
36,60.38129368126942,10.420373395955446,2022-11-05,07:00:00,partlycloudy_day,6.5,1.6,0.8482487601172812,0.8638868284813419
37,60.38129368126942,10.420373395955446,2022-11-05,08:00:00,partlycloudy_day,6.5,2.5,0.8469439816203068,0.8638868284813419
45,60.38129368126942,10.420373395955446,2022-11-05,16:00:00,fair_night,5.5,2.1,0.8456594659556135,0.8638868284813419
46,60.38129368126942,10.420373395955446,2022-11-05,17:00:00,fair_night,4.5,2.3,0.8398019056717576,0.8638868284813419
47,60.38129368126942,10.420373395955446,2022-11-05,18:00:00,fair_night,3.9,2.3,0.836667112959544,0.8638868284813419
34,60.38129368126942,10.420373395955446,2022-11-05,05:00:00,rain,7.0,3.2,0.6445724872902404,0.8638868284813419
33,60.38129368126942,10.420373395955446,2022-11-05,04:00:00,rain,7.4,5.3,0.6332858694892658,0.8638868284813419
30,60.38129368126942,10.420373395955446,2022-11-05,01:00:00,rain,7.7,5.7,0.6299986766902473,0.8638868284813419
29,60.38129368126942,10.420373395955446,2022-11-05,00:00:00,rain,7.9,5.9,0.6282417721075758,0.8638868284813419
32,60.38129368126942,10.420373395955446,2022-11-05,03:00:00,rain,7.5,5.9,0.6256159327005048,0.8638868284813419
31,60.38129368126942,10.420373395955446,2022-11-05,02:00:00,rain,7.5,7.1,0.5997074563738313,0.8638868284813419
43,59.48197207535069,9.320179009521784,2022-11-05,14:00:00,clearsky_night,7.9,1.4,0.863546330355373,0.863546330355373
42,59.48197207535069,9.320179009521784,2022-11-05,13:00:00,clearsky_day,8.0,2.0,0.8635335153493727,0.863546330355373
41,59.48197207535069,9.320179009521784,2022-11-05,12:00:00,fair_day,8.2,2.1,0.8625320169268085,0.863546330355373
31,59.48197207535069,9.320179009521784,2022-11-05,02:00:00,fair_night,7.9,1.6,0.8611508432751703,0.863546330355373
40,59.48197207535069,9.320179009521784,2022-11-05,11:00:00,fair_day,7.8,2.0,0.860006638078236,0.863546330355373
30,59.48197207535069,9.320179009521784,2022-11-05,01:00:00,partlycloudy_night,8.1,0.5,0.8593249800934046,0.863546330355373
32,59.48197207535069,9.320179009521784,2022-11-05,03:00:00,fair_day,7.6,3.0,0.85671599455616,0.863546330355373
44,59.48197207535069,9.320179009521784,2022-11-05,15:00:00,fair_night,6.9,1.3,0.8549787272279491,0.863546330355373
39,59.48197207535069,9.320179009521784,2022-11-05,10:00:00,fair_day,6.8,1.3,0.8543532956742993,0.863546330355373
33,59.48197207535069,9.320179009521784,2022-11-05,04:00:00,clearsky_day,6.7,3.2,0.8526046621796717,0.863546330355373
45,59.48197207535069,9.320179009521784,2022-11-05,16:00:00,fair_night,5.8,1.6,0.8480234039480878,0.863546330355373
34,59.48197207535069,9.320179009521784,2022-11-05,05:00:00,clearsky_day,5.6,2.4,0.8479430081311456,0.863546330355373
38,59.48197207535069,9.320179009521784,2022-11-05,09:00:00,fair_day,5.6,1.2,0.8472265088478304,0.863546330355373
35,59.48197207535069,9.320179009521784,2022-11-05,06:00:00,fair_day,4.6,1.7,0.8411716084760934,0.863546330355373
46,59.48197207535069,9.320179009521784,2022-11-05,17:00:00,partlycloudy_night,5.0,1.6,0.8394980758278208,0.863546330355373
37,59.48197207535069,9.320179009521784,2022-11-05,08:00:00,fair_day,4.2,1.3,0.8394423654339899,0.863546330355373
36,59.48197207535069,9.320179009521784,2022-11-05,07:00:00,fair_day,3.9,1.7,0.8375004781819981,0.863546330355373
47,59.48197207535069,9.320179009521784,2022-11-05,18:00:00,partlycloudy_night,4.4,1.5,0.8363457017699412,0.863546330355373
29,59.48197207535069,9.320179009521784,2022-11-05,00:00:00,lightrainshowers_night,8.4,0.6,0.27016584149846734,0.863546330355373
42,60.021565038901926,10.787104858100001,2022-11-05,13:00:00,fair_day,7.9,1.7,0.8610423884617799,0.8610423884617799
41,60.021565038901926,10.787104858100001,2022-11-05,12:00:00,fair_day,7.8,1.7,0.8603805967265518,0.8610423884617799
40,60.021565038901926,10.787104858100001,2022-11-05,11:00:00,clearsky_day,7.3,1.5,0.8595346451678547,0.8610423884617799
43,60.021565038901926,10.787104858100001,2022-11-05,14:00:00,fair_night,7.6,1.6,0.8591761087913008,0.8610423884617799
39,60.021565038901926,10.787104858100001,2022-11-05,10:00:00,clearsky_day,6.5,1.7,0.8543069604232899,0.8610423884617799
33,60.021565038901926,10.787104858100001,2022-11-05,04:00:00,partlycloudy_day,7.7,3.8,0.8505270379621809,0.8610423884617799
38,60.021565038901926,10.787104858100001,2022-11-05,09:00:00,clearsky_day,5.7,1.9,0.8492906079124221,0.8610423884617799
32,60.021565038901926,10.787104858100001,2022-11-05,03:00:00,partlycloudy_day,7.8,4.2,0.8490725815175916,0.8610423884617799
34,60.021565038901926,10.787104858100001,2022-11-05,05:00:00,partlycloudy_day,7.0,3.2,0.8483142845387992,0.8610423884617799
35,60.021565038901926,10.787104858100001,2022-11-05,06:00:00,fair_day,6.3,3.1,0.8482569867480849,0.8610423884617799
37,60.021565038901926,10.787104858100001,2022-11-05,08:00:00,clearsky_day,5.1,2.0,0.8457384027587144,0.8610423884617799
36,60.021565038901926,10.787104858100001,2022-11-05,07:00:00,fair_day,5.2,2.3,0.8436392372269533,0.8610423884617799
30,60.021565038901926,10.787104858100001,2022-11-05,01:00:00,rain,7.2,5.0,0.6352210540705813,0.8610423884617799
29,60.021565038901926,10.787104858100001,2022-11-05,00:00:00,rain,7.5,5.7,0.6286928816452934,0.8610423884617799
44,60.021565038901926,10.787104858100001,2022-11-05,15:00:00,fog,6.4,0.7,0.2856603215226635,0.8610423884617799
45,60.021565038901926,10.787104858100001,2022-11-05,16:00:00,fog,4.9,0.6,0.27702214336883235,0.8610423884617799
46,60.021565038901926,10.787104858100001,2022-11-05,17:00:00,fog,3.7,0.8,0.27059259678437264,0.8610423884617799
47,60.021565038901926,10.787104858100001,2022-11-05,18:00:00,fog,2.9,0.8,0.2666981294693014,0.8610423884617799
31,60.021565038901926,10.787104858100001,2022-11-05,02:00:00,lightrainshowers_night,7.5,5.0,0.24975886660540897,0.8610423884617799
41,59.30210775416694,9.686910471666337,2022-11-05,12:00:00,fair_day,7.7,1.3,0.860114679671012,0.860114679671012
40,59.30210775416694,9.686910471666337,2022-11-05,11:00:00,fair_day,7.3,0.9,0.8578150696599509,0.860114679671012
42,59.30210775416694,9.686910471666337,2022-11-05,13:00:00,fair_day,7.3,1.5,0.8573348663725235,0.860114679671012
43,59.30210775416694,9.686910471666337,2022-11-05,14:00:00,fair_night,6.9,0.8,0.8553386466776828,0.860114679671012
29,59.30210775416694,9.686910471666337,2022-11-05,00:00:00,partlycloudy_night,7.8,3.5,0.8524456073707344,0.860114679671012
39,59.30210775416694,9.686910471666337,2022-11-05,10:00:00,fair_day,6.2,0.8,0.851039758185641,0.860114679671012
30,59.30210775416694,9.686910471666337,2022-11-05,01:00:00,fair_night,6.7,3.3,0.8500829532138457,0.860114679671012
44,59.30210775416694,9.686910471666337,2022-11-05,15:00:00,fair_night,5.8,0.7,0.8487253903857426,0.860114679671012
32,59.30210775416694,9.686910471666337,2022-11-05,03:00:00,clearsky_day,5.4,2.3,0.8469708333584538,0.860114679671012
31,59.30210775416694,9.686910471666337,2022-11-05,02:00:00,fair_night,5.9,2.7,0.8468901197148007,0.860114679671012
33,59.30210775416694,9.686910471666337,2022-11-05,04:00:00,clearsky_day,4.3,1.4,0.8420784214219257,0.860114679671012
38,59.30210775416694,9.686910471666337,2022-11-05,09:00:00,fair_day,4.4,0.5,0.8410182580809948,0.860114679671012
45,59.30210775416694,9.686910471666337,2022-11-05,16:00:00,fair_night,4.2,0.9,0.8397399174441342,0.860114679671012
34,59.30210775416694,9.686910471666337,2022-11-05,05:00:00,clearsky_day,3.2,0.7,0.8370338164112031,0.860114679671012
35,59.30210775416694,9.686910471666337,2022-11-05,06:00:00,clearsky_day,2.4,0.9,0.8331764403534075,0.860114679671012
37,59.30210775416694,9.686910471666337,2022-11-05,08:00:00,fair_day,2.6,0.8,0.831949687033766,0.860114679671012
46,59.30210775416694,9.686910471666337,2022-11-05,17:00:00,partlycloudy_night,3.4,1.0,0.8316533600746445,0.860114679671012
47,59.30210775416694,9.686910471666337,2022-11-05,18:00:00,partlycloudy_night,2.9,0.8,0.8293781865467975,0.860114679671012
36,59.30210775416694,9.686910471666337,2022-11-05,07:00:00,fair_day,2.0,1.0,0.8291352546471228,0.860114679671012
29,59.30210775416694,8.953447547377229,2022-11-05,00:00:00,fair_night,7.4,1.3,0.8581613868943774,0.8581613868943774
41,59.30210775416694,8.953447547377229,2022-11-05,12:00:00,fair_day,7.2,0.7,0.8572954031734368,0.8581613868943774
42,59.30210775416694,8.953447547377229,2022-11-05,13:00:00,fair_day,7.1,0.7,0.8566588520163868,0.8581613868943774
